week,temp_c,precip_mm,humidity_pct,wind_speed_ms,ndvi,evi,ndwi,ndvi_observed,field_id,crop,growth_stage,phh2o,soc,clay,sand,nitrogen
2019-04-21,30.73511585714286,17.11750039,54.51278728571429,2.1723861285714285,0.2546426269410647,0.1778587291574199,-0.0660498847553514,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2019-04-28,31.15249228571429,0.683784482,51.632603857142854,0.9068506357142857,0.2024292546164485,0.1812977849200185,-0.0452427213201544,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2019-05-05,29.606362285714283,1.2016296,63.78112271428572,4.733105657142858,0.5060790586258651,0.3060520057384767,0.120344604538766,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2019-05-12,29.77479757142857,8.648872338,65.06308057142857,4.274863957142857,0.2399528715211933,0.1838858976929602,-0.0374512453555462,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2019-05-19,29.856284,8.16822054,63.692927,3.833477257142857,0.2598760126568269,0.19739264010418064,-0.03805948793620495,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2019-05-26,30.606144714285712,2.546310444,62.49961185714286,3.672015985714286,0.2837926407425694,0.21050603444949298,-0.015490265685509274,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2019-06-02,30.15933642857143,7.281303481,63.115601857142856,4.181699428571428,0.3077092688283118,0.2236194287948053,0.0070789565651864,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2019-06-09,29.06305371428571,28.816223340999997,67.102256,4.176561885714285,0.3175041694412447,0.2373968821168188,-0.027858785523785,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2019-06-16,27.512834857142856,20.18451742,74.94786571428573,5.481118914285714,0.1779694766822976,0.1692756757218804,-0.0236100301153255,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2019-06-23,27.476283285714285,19.02580216,73.61089857142858,5.272112985714286,0.2204464122239573,0.2054170521936715,0.0284060639875625,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2019-06-30,27.97151828571429,0.14591217299999998,70.521963,5.137122085714286,0.235109719699816,0.2190318672134823,0.0309237774065433,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2019-07-07,27.391195857142858,5.204200783,74.46118342857143,5.466441928571428,0.2497730271756747,0.2326466822332931,0.0334414908255241,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2019-07-14,27.061880857142857,12.99190568,72.78828585714287,4.201901371428571,0.2597924141401668,0.1899430466235739,-0.0425328895575402,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2019-07-21,26.20091042857143,29.359817890000002,78.17308728571427,4.850575271428572,0.2661706465123556,0.19534521075640815,-0.036108534352745414,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2019-07-28,25.786363571428573,37.685394826,78.7634732857143,4.221796400000001,0.2725488788845445,0.2007473748892424,-0.029684179147950622,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2019-08-04,27.129351000000003,1.404762253,73.038345,4.768673442857143,0.2789271112567333,0.20614953902207667,-0.023259823943155837,0,F001,rice,0.01948051948051948,71.02,259.61,292.74,468.01,187.54
2019-08-11,24.17882414285714,59.700966550000004,87.58931585714286,5.230574085714286,,,,0,F001,rice,0.06493506493506494,71.02,259.61,292.74,468.01,187.54
2019-08-18,25.602979285714287,94.825744,82.77884171428572,3.698520557142857,,,,0,F001,rice,0.11038961038961038,71.02,259.61,292.74,468.01,187.54
2019-08-25,25.808301857142858,21.440506309999996,79.38744642857144,4.225945471428572,,,,0,F001,rice,0.15584415584415584,71.02,259.61,292.74,468.01,187.54
2019-09-01,25.889238428571428,20.13015732,79.45339442857143,5.096954571428571,,,,0,F001,rice,0.2012987012987013,71.02,259.61,292.74,468.01,187.54
2019-09-08,25.75456457142857,2.95543673,81.04214014285715,5.180780228571429,0.3108182731176775,0.233160359686248,0.0088619520808181,1,F001,rice,0.24675324675324675,71.02,259.61,292.74,468.01,187.54
2019-09-15,26.61728342857143,2.8295517390000002,77.30101142857143,3.817643514285714,0.3023244775735705,0.24371344283686314,0.01655802761776585,0,F001,rice,0.2922077922077922,71.02,259.61,292.74,468.01,187.54
2019-09-22,26.76463542857143,25.331497423000002,76.19539285714286,3.327362285714286,0.2938306820294635,0.2542665259874783,0.0242541031547136,1,F001,rice,0.33766233766233766,71.02,259.61,292.74,468.01,187.54
2019-09-29,27.043845,42.11139648,71.13243028571428,1.8172751657142856,0.28568008348532536,0.2349376953744406,0.041959831535207645,0,F001,rice,0.38311688311688313,71.02,259.61,292.74,468.01,187.54
2019-10-06,27.580910857142857,18.4907912,71.631219,1.253892442857143,0.2775294849411872,0.2156088647614029,0.0596655599157017,1,F001,rice,0.4285714285714286,71.02,259.61,292.74,468.01,187.54
2019-10-13,26.92783485714286,59.74388123,77.04150228571429,1.2288707685714286,0.254959564212705,0.2049712601152004,0.0908729008968988,1,F001,rice,0.474025974025974,71.02,259.61,292.74,468.01,187.54
2019-10-20,26.251948714285714,97.64385200000001,80.09517785714286,0.8143882714285714,0.2707644545127438,0.22346738021080942,0.10386405609569277,0,F001,rice,0.5194805194805195,71.02,259.61,292.74,468.01,187.54
2019-10-27,25.166434142857145,93.18351664,81.31863257142858,2.5771395999999998,0.2865693448127826,0.24196350030641847,0.11685521129448675,0,F001,rice,0.564935064935065,71.02,259.61,292.74,468.01,187.54
2019-11-03,25.1107,59.2746738,82.62377285714285,1.1715420185714287,0.30237423511282147,0.2604596204020275,0.12984636649328074,0,F001,rice,0.6103896103896104,71.02,259.61,292.74,468.01,187.54
2019-11-10,26.566663428571427,57.927131754,78.69051014285715,0.9400571,0.31817912541286025,0.27895574049763655,0.1428375216920747,1,F001,rice,0.6558441558441559,71.02,259.61,292.74,468.01,187.54
2019-11-17,26.178802571428573,24.893760884000002,77.13172614285715,1.1181868614285715,0.3211227715044101,0.3042596464586793,0.1248359045915723,1,F001,rice,0.7012987012987013,71.02,259.61,292.74,468.01,187.54
2019-11-24,25.596147714285713,25.271415305,80.30285628571428,1.6663654714285714,0.3204737268781016,0.3296150660148247,0.13232872543656723,0,F001,rice,0.7467532467532467,71.02,259.61,292.74,468.01,187.54
2019-12-01,24.93438714285714,83.032607497,82.28750057142858,1.7122837428571427,0.3198246822517931,0.3549704855709701,0.13982154628156218,0,F001,rice,0.7922077922077921,71.02,259.61,292.74,468.01,187.54
2019-12-08,24.56342857142857,62.89958978,78.84808371428572,2.112005614285714,0.3191756376254846,0.3803259051271155,0.1473143671265571,1,F001,rice,0.8376623376623376,71.02,259.61,292.74,468.01,187.54
2019-12-15,24.288661428571427,11.052131194,78.64535442857142,1.3667686000000001,0.3859187074659268,0.2529373610121809,0.0531633822708989,1,F001,rice,0.8831168831168831,71.02,259.61,292.74,468.01,187.54
2019-12-22,24.15381757142857,4.666328389,78.58790514285714,1.783970342857143,0.3466535782441309,0.23992057183847282,0.050142953188040434,0,F001,rice,0.9285714285714285,71.02,259.61,292.74,468.01,187.54
2019-12-29,24.491049857142855,0.658035283,76.91004071428571,1.5832947857142856,0.307388449022335,0.22690378266476474,0.047122524105181966,0,F001,rice,0.9740259740259739,71.02,259.61,292.74,468.01,187.54
2020-01-05,25.694266,4.128456122,73.66244271428572,1.2544138371428573,0.26812331980053905,0.21388699349105667,0.0441020950223235,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-01-12,24.678401,1.152992242,69.26716357142858,1.6612653,0.2499345526920698,0.1937834013004071,0.0591764509939809,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-01-19,24.650504,1.78241726,68.16989528571428,1.7703599428571428,0.2238412189900235,0.1286140232225656,0.0184920799719968,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-01-26,25.441245142857145,0.002861023,62.78684885714286,2.1251075142857143,0.2464705505472094,0.1924695986256483,0.0283685188103875,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-02-02,26.178213571428568,0.125885008,58.50403071428571,1.544301057142857,0.2697251789508406,0.1860249013019078,-0.0050526718285233,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-02-09,26.47005357142857,0.24604797,57.42348,1.6258946142857142,0.2636261657555236,0.1823284561684112,-0.005547148488530051,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-02-16,27.189431428571428,0.45776367199999995,55.518716999999995,2.2888398000000003,0.2186709869801672,0.1061640970849447,0.159863965953582,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-02-23,26.9583,0.572204605,51.887258714285714,2.5462591428571426,0.22344993528700244,0.169129265122069,-0.00485874620784955,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-03-01,27.809160571428574,0.040054322,54.78326714285714,2.2594555714285716,0.1980679257407306,0.1641162801589044,-0.073572862240132,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-03-08,29.19063028571429,13.395309406,58.54829314285714,1.3225536914285716,0.1649207778815481,0.1627443009191881,-0.0297869189856964,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-03-15,29.891693142857143,2.675056416,48.00963457142858,1.753202642857143,0.24237224405368546,0.18188559473543997,-0.026801436821879653,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-03-22,29.706041142857142,3.6392211960000003,51.510057,2.0993430285714285,0.2526641432014471,0.173555820706357,-0.0451019806270254,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-03-29,30.52245657142857,2.675056403,45.85279371428572,1.6067214285714286,0.25124127599473495,0.1808874050573825,-0.0390978303953157,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-04-05,31.42447771428571,0.117301943,39.22758457142857,1.449702,0.2201442823117061,0.1727272727816663,-0.042023532710696,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-04-12,29.78796828571429,6.952285832,56.21201157142857,1.9204805857142857,0.2432910921855551,0.1776115155409506,-0.08040818069314,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-04-19,31.84114742857143,2.623558,44.07050685714285,0.9717911357142857,0.2327853588996286,0.1851408962982093,-0.04437611061150805,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-04-26,31.064627714285713,28.198241968999998,53.04269557142857,1.9038839428571428,0.24049110882975214,0.18917608328307864,-0.04358052739462628,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-05-03,29.522460857142857,10.68019868,64.00500485714285,2.069974485714286,0.24819685875987568,0.19321127026794802,-0.04278494417774451,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-05-10,32.061601857142854,1.31893157,50.730997571428574,1.0955809157142857,0.2559026086899992,0.19724645725281736,-0.04198936096086274,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-05-17,30.646153142857145,3.33881377,59.58584028571429,2.2343290571428573,,,,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-05-24,28.870575000000002,12.044906299,72.90103642857143,5.028818571428571,0.2713141085502463,0.2053168312225561,-0.0403981945270992,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-05-31,29.28863542857143,14.307975749,70.28090285714286,3.8934175000000004,0.2467396889189785,0.1765611654568683,-0.0503249411085382,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-06-07,27.556606,8.849143974,73.61926814285714,4.686898314285714,0.25245814156791735,0.181447511146689,-0.043998947792028176,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-06-14,27.104008285714286,5.018234181,75.03669771428572,4.9304084,0.2581765942168562,0.18633385683650966,-0.03767295447551815,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-06-21,27.14590442857143,14.591216740999998,75.32653742857143,4.929221142857143,0.26389504686579507,0.19122020252633032,-0.031346961159008126,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-06-28,27.04365742857143,8.53729247,74.53186485714286,3.9969640857142856,0.2696134995147339,0.196106548216151,-0.0250209678424981,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-07-05,26.451677714285715,22.933959519000002,77.28568985714286,4.493533114285714,0.24317512783970224,0.1844252492320539,-0.031545378155838,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-07-12,26.786111000000002,24.370193259999997,74.89190785714285,3.7609588142857144,0.21673675616467059,0.17274395024795675,-0.0380697884691779,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-07-19,25.77884342857143,74.11193850000001,81.43752357142857,3.715108357142857,0.216902753306119,0.17626390959905686,-0.02725393371479303,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-07-26,26.983306857142857,27.972220876,75.78450657142857,3.2534280571428575,0.21706875044756738,0.17978386895015694,-0.016438078960408165,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2020-08-02,25.78897957142857,44.84939606,81.46051585714285,4.371455485714286,0.2172347475890158,0.18330382830125702,-0.005622224206023298,0,F001,rice,0.006493506493506493,71.02,259.61,292.74,468.01,187.54
2020-08-09,25.06992042857143,103.7292485,86.11460271428572,5.483069371428571,,,,0,F001,rice,0.051948051948051945,71.02,259.61,292.74,468.01,187.54
2020-08-16,25.89555114285714,14.230728174000001,79.72804714285714,4.625480957142857,,,,0,F001,rice,0.0974025974025974,71.02,259.61,292.74,468.01,187.54
2020-08-23,27.130523571428572,1.0814666499999999,75.276567,3.6006666285714286,,,,0,F001,rice,0.14285714285714285,71.02,259.61,292.74,468.01,187.54
2020-08-30,27.856101142857142,1.098632814,70.68374628571429,3.6146764,,,,0,F001,rice,0.18831168831168832,71.02,259.61,292.74,468.01,187.54
2020-09-06,26.702471142857142,72.4353785,77.62714928571428,1.8708443714285714,,,,0,F001,rice,0.2337662337662338,71.02,259.61,292.74,468.01,187.54
2020-09-13,24.912602142857143,48.03943611,83.40617642857144,4.298699171428571,,,,0,F001,rice,0.27922077922077926,71.02,259.61,292.74,468.01,187.54
2020-09-20,25.28702642857143,68.129539035,82.80101928571428,4.789087814285715,,,,0,F001,rice,0.3246753246753247,71.02,259.61,292.74,468.01,187.54
2020-09-27,26.004834714285714,21.88110322,79.01731357142856,4.0827646714285715,,,,0,F001,rice,0.3701298701298701,71.02,259.61,292.74,468.01,187.54
2020-10-04,26.143145142857144,0.286102295,77.91127114285715,4.010078671428571,0.2187287218620514,0.2149834624611579,0.0917204685834405,1,F001,rice,0.41558441558441556,71.02,259.61,292.74,468.01,187.54
2020-10-11,26.25498742857143,8.414268344,78.74413585714287,3.3588396714285715,0.3435481366071726,0.2371843944711445,0.0042992766003703,1,F001,rice,0.461038961038961,71.02,259.61,292.74,468.01,187.54
2020-10-18,25.531991285714287,11.913299534,79.24637714285714,4.270661128571429,0.2591658208078882,0.139200533255406,0.0248489849114926,1,F001,rice,0.5064935064935064,71.02,259.61,292.74,468.01,187.54
2020-10-25,25.76706814285714,8.16249851,74.74446414285714,3.3130309571428573,0.2511746361604892,0.16447731804750795,0.020578352541720135,0,F001,rice,0.551948051948052,71.02,259.61,292.74,468.01,187.54
2020-11-01,27.970611571428574,1.52778627,62.68221728571428,1.149251357142857,0.2431834515130902,0.18975410283960994,0.01630772017194767,0,F001,rice,0.5974025974025974,71.02,259.61,292.74,468.01,187.54
2020-11-08,27.082680857142858,60.94837304,73.414121,1.1453199242857142,0.2351922668656912,0.2150308876317119,0.0120370878021752,1,F001,rice,0.6428571428571428,71.02,259.61,292.74,468.01,187.54
2020-11-15,26.47547271428571,9.45568094,67.10184228571428,1.6305574142857142,0.2922169451054285,0.2313492418463537,0.0412006730454545,1,F001,rice,0.6883116883116883,71.02,259.61,292.74,468.01,187.54
2020-11-22,25.418409285714286,31.677246189999998,73.43879742857143,1.6851544714285716,0.25256418155700133,0.2459726102403576,0.08064497241156685,0,F001,rice,0.7337662337662337,71.02,259.61,292.74,468.01,187.54
2020-11-29,26.017408142857143,11.944770453,68.14136085714286,1.4486877914285716,0.2129114180085742,0.2605959786343615,0.1200892717776792,1,F001,rice,0.7792207792207791,71.02,259.61,292.74,468.01,187.54
2020-12-06,24.68252542857143,55.732726506,76.24434071428571,1.2164987571428572,0.2935187619190186,0.27459178492015324,0.11062373249662535,0,F001,rice,0.8246753246753247,71.02,259.61,292.74,468.01,187.54
2020-12-13,24.440656571428573,94.545364953,77.08490114285713,1.7355560142857145,0.374126105829463,0.2885875912059449,0.1011581932155715,1,F001,rice,0.8701298701298701,71.02,259.61,292.74,468.01,187.54
2020-12-20,24.228158,34.838676499,76.26002357142856,1.822321914285714,0.2616231634263247,0.2659708796698329,0.1065749566331533,1,F001,rice,0.9155844155844156,71.02,259.61,292.74,468.01,187.54
2020-12-27,24.43562957142857,0.48637388899999995,68.76835185714286,1.9952314142857142,0.2465502920393589,0.2520942249411903,0.0893375554786054,1,F001,rice,0.961038961038961,71.02,259.61,292.74,468.01,187.54
2021-01-03,24.238556,7.69901276,75.39065857142857,1.8812311000000002,0.26211336716081257,0.25332943617490594,0.08403288765541235,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-01-10,24.93493642857143,60.296058200000004,80.50071085714285,1.437465842857143,0.2776764422822662,0.2545646474086216,0.07872821983221931,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-01-17,24.112862857142858,34.22641744,81.79315771428571,1.7511358285714285,0.29323951740371984,0.25579985864233723,0.07342355200902626,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-01-24,25.410919142857143,4.5375822800000005,69.4267942857143,1.4777761857142857,0.3088025925251735,0.25703506987605285,0.0681188841858332,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-01-31,25.026798714285714,0.060081482,58.82017514285714,1.9413757285714286,0.3791758127005302,0.274157114902708,0.0354809154563665,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-02-07,25.916434142857145,0.080108644,53.35417871428571,2.3723671142857143,0.34196714654825433,0.2291849456161113,0.0326160849205435,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-02-14,25.878875714285716,0.002861023,44.78820628571429,2.2445416000000002,0.3228570588645565,0.2179379984175835,0.0257178319937812,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-02-21,27.026685571428573,7.226944103999999,57.50077814285714,1.9728897857142857,0.2447014693246616,0.2086490342478262,0.0180849534723664,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-02-28,28.19360342857143,0.120162964,50.270696,1.360527457142857,0.24901360951926332,0.24535429680079246,0.013980974792310799,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-03-07,28.620021428571427,0.0,37.97830657142857,2.0658856714285716,0.2939530431733527,0.1991777338697178,-0.0023412363186076,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-03-14,29.071868714285717,0.02002716,47.48893399999999,2.231908428571429,0.25488362262481346,0.18417550700305613,0.0026901393084495986,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-03-21,29.544058714285715,0.0,39.930466,1.8000629857142858,0.2634264429087701,0.194815646485252,-0.0179047939186471,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-03-28,30.767887714285713,0.08010864300000001,43.196093000000005,1.9078881685714286,0.2581320826345922,0.1762801839611562,-0.0461415874498517,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-04-04,30.157653714285715,0.864028951,59.20231728571429,3.7288453928571426,0.2595629719581959,0.1748783853723749,-0.0567982659854639,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-04-11,31.21157857142857,2.737999041,45.02247428571429,1.4142398085714285,0.210723961254758,0.19070039722277596,-0.06339275590617074,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-04-18,28.053894000000003,26.404380912,69.00592414285714,1.7168540214285712,0.1618849505513201,0.206522409073177,-0.0699872458268776,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-04-25,29.22736442857143,16.061782784000002,64.94246842857143,2.703416442857143,0.21708427417883275,0.21763772952592547,-0.03997871790008375,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-05-02,31.118752714285712,5.47027579,53.110768,1.5981901814285713,0.2722835978063454,0.2287530499786739,-0.0099701899732899,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-05-09,30.304063714285714,33.37955477,59.32887228571428,1.1539886185714285,0.2619765976199052,0.2346052308784526,0.024439695434384755,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-05-16,27.665723571428572,78.915596214,76.51569071428571,3.1640732714285713,0.251669597433465,0.2404574117782313,0.0588495808420594,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-05-23,27.434348,55.781365257,75.58650657142857,4.1581535857142855,0.2838913556355427,0.32755763599217036,0.004430684040191549,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-05-30,27.598667714285714,0.62942505,73.74509571428572,4.911671599999999,0.4269894781666586,0.315566984006943,0.08985407579011,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-06-06,27.346500857142853,16.757011864,74.2265062857143,4.264795257142858,0.2822947154870689,0.1967921915818112,-0.0531623116790996,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-06-13,27.057495142857142,12.774467855000001,75.73772628571429,4.823932071428572,0.2682254647152834,0.1990763248264936,-0.0412430851532224,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-06-20,26.33050514285714,23.36597365,77.47123942857142,5.328822957142857,0.2660488180969537,0.19689547590747866,-0.051414029246449465,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-06-27,26.838300428571426,0.944137582,75.34966714285714,4.171079342857142,0.2638721714786239,0.19471462698846373,-0.06158497333967654,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-07-04,27.777422142857144,0.972747808,71.41901142857144,3.937504957142857,0.2616955248602942,0.1925337780694488,-0.0717559174329036,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-07-11,26.558000714285715,68.661690066,77.44255199999999,4.0113101,0.2615961968705758,0.1878017238582241,-0.0395114176988023,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-07-18,24.805664142857143,46.7033378,84.9601887142857,3.9687134285714287,0.2210607587125535,0.1986700844860484,-0.0144459565989529,1,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-07-25,25.343998571428568,20.519256543999997,83.74900057142858,5.099224828571429,0.22633925560287377,0.19548700052704332,-0.022331786005482884,0,F001,rice,1.0,71.02,259.61,292.74,468.01,187.54
2021-08-01,26.454750999999998,6.09970094,75.95924628571427,4.537167442857142,0.23161775249319402,0.19230391656803822,-0.030217615412012865,0,F001,rice,0.0,71.02,259.61,292.74,468.01,187.54
2021-08-08,26.09976214285714,5.776405270000001,78.10799285714286,4.590998157142857,0.23689624938351428,0.18912083260903315,-0.038103444818542845,0,F001,rice,0.045454545454545456,71.02,259.61,292.74,468.01,187.54
2021-08-15,26.086316857142858,13.501167519,77.47172714285715,4.168482628571428,,,,0,F001,rice,0.09090909090909091,71.02,259.61,292.74,468.01,187.54
2021-08-22,25.854989142857143,36.74697907,79.86251557142857,3.487363785714286,,,,0,F001,rice,0.13636363636363635,71.02,259.61,292.74,468.01,187.54
2021-08-29,25.780604571428572,57.277679508,78.86897142857143,4.2890258,0.252731740054475,0.1795715807320179,-0.0617609330381328,1,F001,rice,0.18181818181818182,71.02,259.61,292.74,468.01,187.54
2021-09-05,25.191345285714284,61.32602573,83.35450971428573,3.9958026571428573,0.22991508853695997,0.1901492350682406,-0.0590889011713682,1,F001,rice,0.22727272727272727,71.02,259.61,292.74,468.01,187.54
2021-09-12,25.77614485714286,8.442878755,80.39797571428572,4.708755614285714,0.2444864652275391,0.174746459390617,-0.0553732628100779,1,F001,rice,0.2727272727272727,71.02,259.61,292.74,468.01,187.54
2021-09-19,26.909519857142858,2.463340743,76.66479885714286,3.9113085,0.2499750436496678,0.1833813371045453,-0.0486871678701625,1,F001,rice,0.3181818181818182,71.02,259.61,292.74,468.01,187.54
2021-09-26,27.25469542857143,7.564544775,74.88521285714286,3.458818442857143,0.1929205846801139,0.1752549319252651,-0.021367042091046,1,F001,rice,0.36363636363636365,71.02,259.61,292.74,468.01,187.54
2021-10-03,25.87044842857143,42.749404546,80.92039714285714,2.9343458885714284,0.2442550394227088,0.1691243984879375,-0.0769560618188764,1,F001,rice,0.4090909090909091,71.02,259.61,292.74,468.01,187.54
